lat,lon,R-value
33.0,-3.5,1.9613292520457717
2.467,8.033,1.6576162445667424
-89.867,53.833,1.8259748035655712
28.433,47.367,1.8850009777478747
-64.918,-14.819,1.8036183193853863
-115.767,60.833,1.9635420552245282
6.667,46.517,1.8499252745213632
87.667,27.35,1.833820651193094
100.183,25.7,1.826078957592945
162.3,69.617,2.1171285310281958
-80.117,34.4,1.7076535557881098
-114.617,32.65,1.9683364795937253
-86.424,36.965,1.6646755562184554
-4.433,55.872,1.8514556049500268
-1.567,51.15,1.806904468499012
10.183,47.25,1.891250709680075
151.583,-32.633,1.880266494381589
-71.344,-17.695,1.7593327648037556
-158.742,64.327,2.0560248602258016
6.14,31.673,1.9317825020835966
-112.817,49.05,1.8596937349274036
16.6,38.9,1.9448378923238225
103.25,15.233,1.5908683179705807
16.8,46.867,1.8171567412311695
-75.7,35.917,1.6027457228317923
-114.714,33.619,1.9536143142877649
-34.85,-7.15,1.6379679978522992
103.333,29.517,1.7946842113150647
129.667,62.733,1.9484880041668695
35.35,54.1,1.7841055056006077
76.733,11.4,1.734329453635761
39.717,11.083,2.048466190591941
-66.177,-17.421,2.1710858803692794
-99.682,32.411,1.8247559005179248
36.567,40.3,1.884470292506701
-85.566,45.689,1.7800342699750802
140.317,38.75,1.7163217831239481
46.367,52.333,2.0596670951646345
27.217,63.833,2.0399235575066417
-85.925,37.686,1.6324899804064443
-117.016,46.375,2.1302887715325802
22.263,60.514,1.93524013680242
91.567,48.017,2.157414905282694
15.083,65.806,1.9791322497592714
-97.275,38.068,1.7360133555296633
-42.093,-22.813,1.7633170974795913
-84.6,42.776,1.808872164760503
-43.367,-21.767,1.8421143044879515
-41.883,-21.2,1.7345914849497852
-94.597,39.121,1.6736200898566755
-120.74,56.238,2.0169372509280707
-104.528,24.124,1.6614600000000002
-79.367,-4.0,1.7821193262779624
-76.987,-0.463,1.7104594970212745
-73.667,45.167,1.8743803973733615
-74.147,4.702,1.9444550986650808
13.85,46.733,1.8237750542501656
115.733,32.867,1.5825331598992212
135.45,-27.55,2.2325831786197523
40.083,45.85,1.767084191149467
5.955,48.583,1.8126494910843796
97.05,20.783,1.7191221105405223
22.85,41.717,1.8773263241255251
-69.993,41.688,1.6603139771299757
115.017,-33.533,1.9099933048431923
23.75,61.517,1.9040678246062168
136.8,51.2,1.9324986942366864
12.82,56.691,1.86947435072765
69.817,40.267,2.002212271594473
-149.855,61.217,2.06671196946565
-149.092,61.596,2.0826854614022654
102.417,17.217,1.6098539521054993
-157.768,21.45,1.7229123602127432
113.811,22.639,1.5631625171408512
-176.199,-13.238,1.5716683535582747
117.346,39.124,1.7216173573810707
87.6,51.767,1.9415001304549009
39.79,40.995,1.7467446229757992
92.417,53.3,1.7928288747552759
-92.492,43.904,1.791161350674163
-99.284,34.226,1.8265932244759826
46.767,58.933,1.8706075411702288
-96.148,34.398,1.729349128576005
-92.559,31.335,1.594099868677663
53.033,67.633,1.954031584095946
-78.121,-2.299,1.7667991353740335
-114.88,49.75,1.9627818883694061
89.817,55.3,1.8202499889683998
1.209,47.678,1.802970776933459
20.967,42.0,1.8058972577858599
-100.466,32.473,1.8510229452044435
-79.477,36.047,1.7776977301036732
-145.579,68.115,2.2365505715079887
-114.117,53.55,1.891975908368701
104.5,40.75,2.047953639012714
49.6,54.233,1.9015110523172003
-110.5,52.333,1.8110592995152501
-78.583,-1.017,1.8930847268166229
10.567,55.017,1.7251330301621066
-74.967,49.817,1.8167788410788441
52.483,62.233,1.9570747054433535
-74.292,39.928,1.5960289624055277
-79.917,44.25,1.817711834469201
30.333,-30.85,1.834665225342596
-86.517,30.483,1.6128468135484155
-9.136,38.781,1.7450328554650394
25.767,68.167,2.065028962894461
-81.81,28.821,1.581782336377749
-101.768,41.119,1.941236103289055
92.717,23.733,1.6568565343091715
9.152,55.74,1.750442109062998
-73.683,53.75,1.846525255385909
-91.028,32.35,1.5871634520422389
132.983,-11.05,1.6476419933035191
-92.59,36.291,1.6470564540449284
23.533,68.75,2.0895323022567225
-122.983,46.683,1.9039151473172184
30.883,61.367,1.8636027326879259
127.96,37.438,1.7586534272497696
123.45,46.4,1.8634975517563446
-114.861,35.947,2.0104622573794027
49.65,60.367,1.8012277376372552
117.298,31.78,1.5270929525159591
136.15,57.65,1.9480976982140816
75.85,44.133,2.1039351929604044
-3.483,12.467,1.7925823931033713
-103.217,40.167,2.093121728685229
7.216,43.658,1.7928850244666328
51.917,47.117,2.1006176457758112
-76.6,-0.4,1.9138639828111643
2.633,47.053,1.8054041100328075
98.217,34.917,2.1142764792423834
12.056,32.555,1.654421732452323
-98.25,19.317,1.9443340287248962
-122.903,46.973,1.9995813179456647
-78.529,36.361,1.7043369986546508
21.067,65.667,2.1443740469300203
13.533,43.617,1.9340503433974583
-106.083,28.633,1.9680508541180046
-96.15,46.283,1.8636726542558502
15.44,46.991,1.795574990748216
31.167,65.217,2.1227472730940358
-72.632,40.844,1.6214429055421595
-94.204,46.99,1.8154958709457767
-64.031,67.546,2.0175891906395123
13.65,47.1,1.9413645559234043
128.9,37.1,1.700975731935258
7.117,35.867,1.8137861138177662
11.117,59.283,1.8379397068130798
-114.264,48.304,2.0917238476174496
-86.988,32.344,1.7177310556203234
-83.352,40.225,1.6559552810641944
95.6,31.417,2.024481021314013
-54.793,-2.422,1.5772643264358974
-89.092,38.515,1.5961467131052403
23.867,-33.833,2.1324203743246675
-48.8,-21.856,1.752709984895863
-60.05,46.167,1.8278856714155305
-122.5,53.033,1.8707228022094426
63.167,44.883,2.2518350023804894
12.595,41.799,1.9561204725328243
56.324,25.112,1.5874571790438083
100.483,61.333,1.9671944749578725
99.1,30.0,1.9240248991508357
108.05,24.7,1.6731113407042284
-68.313,47.286,1.7684845353967773
-9.233,32.283,1.895626216622987
-88.549,37.811,1.5662870024311564
-94.89,38.832,1.6068096864422516
12.35,56.117,1.8475835059630348
100.165,18.132,1.6003883476061538
17.75,54.55,1.8034576869340273
156.3,52.833,1.958668771003193
127.533,-32.2,2.358573208476474
-82.637,37.751,1.6228120133102468
-88.2,20.683,1.6304972348758295
-93.066,34.1,1.6055520673328783
-98.054,41.73,1.6826091264733358
19.134,54.027,1.7707786681519186
-80.957,35.765,1.7200853032654364
21.583,53.783,1.7952093299452665
38.15,54.833,1.8220095591971972
116.05,-31.95,1.7124166823606528
12.445,41.659,1.8604141170849697
-63.05,18.2,1.6731934647485298
-43.951,-19.851,1.9635840176196113
25.6,60.4,1.9339669371635575
19.083,-31.35,1.9225299393495427
-105.516,39.05,2.3597737880919967
8.333,46.567,2.004236753020333
126.1,-16.417,2.184460298323216
46.417,53.85,1.8468355377713757
-42.067,-16.867,1.877308683810359
-85.833,47.333,1.8711319276255527
52.45,53.617,1.8599652919868248
-70.28,41.669,1.6572974897098522
78.417,48.167,2.1164165344461443
14.417,47.067,1.8409048476124004
5.75,59.483,1.907101013404274
103.817,22.35,1.769145179328309
-118.956,43.595,2.2609513242498314
13.883,56.85,1.848085332209053
80.583,29.3,1.982179856927589
146.717,-42.483,1.9919469873377702
61.617,54.083,2.1467021979314547
48.833,53.6,1.7443202135142666
12.95,47.05,2.0423755809853583
151.617,-25.617,1.9437716427570875
90.367,53.717,1.8359267444655798
95.383,28.1,1.5334684187810503
22.404,37.531,1.9854880607054162
120.356,17.555,1.5805042862001364
100.133,46.7,2.1339538063362467
132.9,-12.667,1.9092414018227095
35.522,40.829,1.9354276421995187
-91.756,33.636,1.621284828373339
32.3,31.267,1.6723004587061037
160.055,-9.428,1.6181180292240795
114.483,24.367,1.6603738971481181
72.967,54.2,1.74993
150.767,-34.067,1.994060458382294
-112.733,49.9,1.8523707711007331
-99.633,41.433,1.7552118307899065
108.867,51.317,1.937476021531874
91.983,25.7,1.5916435172931815
27.3,44.75,1.877450753677643
25.433,-33.7,2.0968725772579413
0.551,52.648,1.8369332527570972
26.417,45.6,1.9902751127195168
174.183,-39.017,1.8238441461787
-103.783,44.483,2.0400362168274264
3.667,50.933,1.785075820264128
111.233,62.533,1.786843863458468
-73.667,61.3,2.1001050023571977
-123.733,61.233,1.9633843390947487
62.1,63.65,2.1180053628947526
7.067,47.133,1.8979339481044175
-1.3,50.583,1.7748700304321054
-70.948,43.991,1.7885322840370192
-76.641,5.691,1.593252926171844
22.65,41.433,1.8808519088818232
13.559,7.357,1.6912761200318267
46.967,29.367,2.0233393378347335
-13.583,65.267,1.859849346833822
-94.342,38.611,1.6976081045517217
-114.85,31.033,1.6307131014043361
109.75,55.117,1.8869122438539654
27.9,-28.817,2.2469032311679356
146.25,-24.883,2.061751003026851
-77.711,38.586,1.683643252439864
134.167,35.53,1.7018490697980675
147.417,-42.683,1.9861772172036976
-77.859,38.527,1.648010271310451
-2.483,41.783,1.9996235041239232
123.828,-17.581,2.126534137585783
100.7,4.217,1.5565270676764142
-46.867,-17.217,1.8495651702925646
-81.935,35.428,1.6916657252651643
-91.77,53.43,1.780807316808849
-76.864,40.821,1.685672600010013
134.567,34.067,1.6122986220339333
141.633,-36.317,2.010731515408129
48.359,36.774,2.023052837553859
100.8,19.117,1.594082826426133
20.183,48.85,1.7581070323134413
-83.774,11.991,1.51401
28.883,44.767,1.8976816431043892
89.85,23.6,1.5483543531762791
-9.467,13.067,1.6800479332614304
80.367,25.467,1.550657729907922
8.617,47.683,1.8051965331753115
0.6,41.633,1.8672057614521886
-109.8,46.45,2.0043491185223
102.744,24.992,1.7985130353274434
-102.284,39.245,2.0303590471143456
44.533,33.833,1.9327030505747917
27.333,-17.617,1.8532705429204177
-101.733,37.583,1.8755672855513823
-57.083,-29.85,2.097411590452935
-113.017,38.417,2.1711547507840314
21.241,48.663,1.710071265449076
-77.913,18.504,1.6007908766364451
108.017,14.005,1.5988668010310632
114.697,38.281,1.7263969847997624
100.217,23.95,1.7760228296072478
136.067,-16.433,2.019262437177523
0.95,21.333,1.9981571933889584
0.617,35.75,1.907537167662809
-49.217,-16.65,1.9017563648531843
-77.447,38.935,1.6975309469514723
103.133,19.467,1.7452578532001892
24.25,67.983,2.100318650287657
147.267,-36.867,2.0779660470373607
-88.481,41.77,1.6070167181282686
43.533,34.9,1.8702011435972008
-54.967,-28.417,2.035284393252723
72.667,56.933,1.757794
-87.633,45.117,1.759258466962394
134.183,-19.634,2.2513009992953306
-81.058,34.987,1.723052795370079
-105.933,49.733,1.9845260676596221
-40.569,-9.362,1.864838278478067
118.617,47.617,1.9055654824700763
1.469,45.151,1.7754925286615117
11.0,58.9,1.7897581024294766
13.367,47.85,1.8374056935309233
-40.35,-3.75,2.290874070817181
-107.95,30.367,1.9860233268571739
135.55,-33.133,2.2089004229099003
60.3,56.083,2.0317079305781554
-85.067,41.3,1.61163912262713
-72.518,43.344,1.7625480713144273
-88.557,43.984,1.7522785723323597
115.517,-28.533,1.7819405450285781
-115.196,36.212,1.9732222712138252
-111.733,53.183,1.8398019414226936
-84.633,30.983,1.6660198292744617
6.953,43.542,1.791082032878794
141.967,39.65,1.6754618100466234
-90.266,-0.454,1.791231121475894
12.251,41.804,1.871286113672741
-79.303,44.975,1.7698387844017343
26.333,-28.95,2.212459833321766
104.417,43.583,2.1541819580067445
-42.383,-21.1,1.8317988751066219
147.567,-37.883,2.0265306850451807
47.85,29.75,2.0119581995095244
-87.752,41.786,1.709516593465197
153.116,-30.321,1.9228529331458966
77.317,24.65,1.5705281472943091
-86.182,41.066,1.6614564911264824
85.75,46.817,2.150907244816305
-79.95,40.777,1.6396217732102998
-135.217,57.783,1.933457779850233
-86.472,30.4,1.6744840400515426
-71.133,47.317,1.7983693109293601
-1.379,46.702,1.7541663330584885
11.1,60.194,1.9291829732885108
27.475,-21.16,2.2082341060579154
78.467,25.667,1.5292370501247106
123.9,53.467,1.8272953308230586
103.868,1.417,1.6147493106191138
148.283,-42.0,1.979224854977477
121.75,-32.217,2.137291113271723
77.583,12.967,1.6801340771142517
24.833,59.413,1.914344277497328
-121.59,38.696,1.9049586072575717
26.817,45.15,1.9297041476660672
-90.234,35.135,1.637299366709264
-38.533,-3.776,1.6666709998616365
79.9,45.417,2.1020068271169365
-36.283,-7.483,1.7300898787162828
10.883,63.483,1.8819815247415224
114.35,38.067,1.7655289263748903
117.35,25.967,1.6913263348928678
79.717,47.083,2.0298065817100412
-1.004,53.475,1.8342053601405106
93.917,52.15,1.9626327913042863
57.9,50.733,2.042797471987641
-78.233,0.033,1.791677242383446
-90.919,46.549,1.810067992819579
27.919,41.138,1.763550356578873
8.9,47.483,1.8264783120802717
141.8,-37.117,1.91237075
-120.951,37.624,1.9960457225303476
14.617,53.4,1.7576215369807953
13.383,49.767,1.8392898941172096
26.983,49.433,1.8878125463806097
-68.467,48.517,1.86544270862078
-104.498,38.29,1.9282860538611715
2.871,42.74,1.7379625533034124
-78.412,41.047,1.712823282095392
-103.671,41.189,2.083793057687432
7.2,46.333,1.9985572813539556
117.167,39.1,1.7111431784478501
138.733,35.367,2.008684831590076
31.417,-28.321,2.087195706268905
17.683,47.717,1.8116289494412294
-78.3,44.35,1.8353608712751734
148.0,-37.867,1.9144080937866461
-112.1,53.517,1.8459700908192431
-145.459,62.159,2.167323998548051
-66.783,-14.067,1.6629533639479743
72.933,22.567,1.5742775873290737
-86.201,44.626,1.7822243500525559
-51.13,-23.334,1.6591269655303782
46.033,45.35,2.1124501983797486
117.467,27.333,1.621493356229582
18.6,-33.967,1.9070795669309175
56.574,56.11,1.9286718327985204
-71.689,-45.916,2.3037474508089004
-107.72,39.528,2.1230934668264725
-156.656,58.683,2.062557661168758
-63.133,46.283,1.8250288652135853
128.659,35.894,1.7795129920887627
-101.521,32.213,1.8423554501462678
-65.098,-24.393,2.0054559288722107
-69.797,44.316,1.7674698169034253
34.729,-0.086,1.7723921451312186
-89.831,35.94,1.6624176475015662
72.933,66.633,1.9229899575695706
-60.483,-26.733,2.047400812417374
101.117,62.717,1.9037993488105245
-97.512,27.774,1.5231609013676044
-71.017,-46.517,2.379493591931479
-56.2,-34.85,1.981294121733793
74.45,14.283,1.5692470706083825
113.517,-25.917,1.7772768076830554
150.167,-32.183,1.9170998968025996
102.333,-0.35,1.5609643676015699
42.767,59.967,1.8883081897383298
-54.817,-30.983,2.0747484908160856
34.35,66.683,2.095823403710616
-85.184,30.836,1.6952792862025456
-133.026,69.433,1.9915678775173942
18.133,48.283,1.7806196867405097
-86.523,16.317,1.6004751256871566
24.317,50.833,1.787563158179453
-89.409,36.0,1.571112160298374
-67.367,-14.3,1.615179971016368
36.476,26.199,1.6638091216437378
116.585,40.08,1.7743298756014978
38.283,37.75,1.9855952048864456
0.267,53.083,1.772579025796638
15.583,47.067,1.76983854110716
0.728,47.432,1.7923296487927092
15.883,44.817,1.8901639522031735
32.733,35.167,1.7601295932132066
87.5,21.617,1.5440614340105085
138.5,-35.167,2.0786368774703945
7.53,47.59,1.8170691095587759
-75.013,40.079,1.747698235081942
48.8,47.9,2.162004484531178
-98.417,34.558,1.7725283611407694
-98.229,26.009,1.7031297171204853
-10.567,15.117,1.7920247316261229
-41.033,-21.1,1.9267625205748073
146.417,-41.167,1.9706434078062618
26.933,47.367,1.9595595278009095
26.8,-23.083,2.1529655695364482
-100.649,30.586,1.750906479793104
-119.304,46.306,1.984272841615478
9.958,49.392,1.9173750375494236
-156.949,20.79,1.6360870336873503
-116.295,48.726,2.050697118997203
-95.047,41.407,1.6210746991903964
150.475,-23.382,1.8957169642137348
-75.412,43.234,1.7240450579994584
146.512,-34.702,1.9607308475448453
-38.1,-10.733,1.7088570330724526
143.1,49.217,1.865795662780665
-107.817,28.95,1.8642933204817655
17.833,48.617,1.7772322387256834
7.817,44.383,1.7090414070013904
-107.218,40.481,2.1274147426664167
97.976,19.301,1.6323427221361189
-104.538,39.784,2.092380756472743
27.5,69.067,2.082935683922667
106.383,41.45,2.0797930759209917
-79.983,22.467,1.6149547501574948
20.337,67.822,2.136967919622641
140.386,35.765,1.5860862093971713
31.426,-26.704,2.030120935970179
126.867,47.45,1.7363324545697723
10.483,33.35,1.8773241922444501
-80.621,35.017,1.7133619189731182
106.133,-6.117,1.609107270640326
-122.911,48.708,1.8930238038441738
-105.6,57.25,1.9191937370800471
6.917,46.333,1.7989028881108182
18.7,45.15,1.77000609598436
51.092,43.86,1.9966534673760887
-1.3,40.933,1.9516319652870182
71.667,62.75,2.052626684830286
-68.703,76.531,1.9480763549594289
13.472,45.828,1.7617726630435577
-3.567,40.494,2.058201966118253
-92.116,62.811,1.9396030567235043
-60.812,-31.712,2.0857798089716915
17.828,48.625,1.7760718596685119
79.933,37.133,2.127314189577319
0.117,35.883,1.7643477713713756
127.65,51.983,1.8120534459770712
-114.067,51.75,1.8159437247243098
96.117,4.25,1.5823695568930445
100.167,7.583,1.5586515345228906
41.138,30.907,2.054710424850429
-3.436,51.405,1.8209314894905417
-43.367,-22.983,1.6931592775032374
-40.117,-13.533,1.756310268423185
115.533,-30.333,1.7685214102838334
-111.483,49.483,1.8518038709880407
-79.07,69.07,1.9320517352771205
50.827,35.776,1.9715299460889386
6.317,46.667,1.9100746423094503
-115.267,56.533,1.9657035055681154
69.367,43.033,2.114605208250841
-2.275,53.354,1.80672177012003
-60.062,-51.937,2.169660136620624
47.933,46.917,2.2298905878484385
36.619,28.365,2.0380831047804744
18.417,-33.933,1.918646714635413
-112.367,33.55,1.9998666080112848
-84.817,47.717,1.7773539865660697
100.567,13.733,1.6431134678384132
39.157,21.68,1.7361643401741658
-85.275,45.305,1.7834909683563431
41.767,54.95,1.709292238727978
10.958,50.98,1.8111480058676608
99.65,33.75,2.0688643027276847
75.717,19.0,1.564185716683634
-5.8,35.783,1.76613163183731
7.15,53.2,1.7250253762639716
-94.961,33.096,1.6219803833971176
-112.583,52.333,1.7558589991852562
91.385,53.74,1.7825715484727245
20.269,32.097,1.8484387518138008
-81.467,30.617,1.5579429727746514
9.533,46.583,2.0422775386914003
120.033,52.75,1.9130094977064978
-54.8,49.683,1.8688045927012735
-78.524,-9.15,1.7518731908717746
-82.647,31.885,1.7244021931310143
-97.966,35.096,1.745499734561972
133.633,-22.45,2.2817885720541202
26.1,35.2,1.7591342883997105
26.133,46.0,1.9145663003915283
73.267,22.333,1.6269256735625315
23.314,24.179,2.044665064038428
-75.959,40.373,1.728215796683555
-91.574,34.6,1.595919812182272
120.267,14.8,1.5751133666401307
153.967,64.75,2.043369841472315
-110.75,51.583,1.8821347949781255
10.117,61.65,2.135162001823824
-99.933,50.65,1.9284704194075366
147.383,-19.617,1.8564685397569902
79.867,6.9,1.6159152857219534
13.0,47.217,1.9217853347933531
-79.144,38.994,1.6165271889831592
80.467,8.117,1.6766135242873985
-157.386,58.185,1.9611732985159316
135.15,59.183,1.897472513379816
70.922,20.715,1.5997488026536972
17.55,53.717,1.7697835469887688
-105.667,26.933,1.930681694753416
-77.95,72.7,2.038790615641004
32.317,60.117,1.8469957146842746
-118.033,34.083,1.8562878169913326
114.2,22.4,1.6122688608112115
17.08,38.997,1.8685202135198882
-81.254,-4.577,1.7802883403009915
19.917,44.317,1.7132403083106817
21.854,43.337,1.879053812419862
30.582,37.785,1.9921110524714054
11.617,44.833,1.7623447278693707
-177.383,28.2,1.6178284079436591
-97.861,38.065,1.77398670338059
46.167,37.35,2.028840830461317
65.933,65.833,2.0274976057796503
116.015,-31.668,1.7613182028683332
-89.217,46.15,1.8248579145886359
22.8,62.183,1.931495578982811
32.185,-17.432,1.929771686570912
-47.433,-19.883,1.8995130118083692
-77.967,72.683,2.000275021812329
4.733,44.583,1.9401790853952792
166.217,62.483,2.152709068103392
6.62,36.276,1.8998603861772678
-25.698,37.741,1.683117912755062
-94.507,45.147,1.8633374205899131
5.383,52.9,1.7283474634453933
131.383,44.4,1.7244141866407294
-104.017,30.371,1.8702570524753788
17.8,43.35,1.8095897020083753
-121.933,38.267,1.911089189926909
55.939,25.613,1.677311888939155
-118.489,34.21,1.902500043552697
57.684,-20.43,1.6503732388359529
9.133,60.567,1.9140034213795598
20.309,44.818,1.8153795465544367
14.417,58.1,1.8444735733921478
16.367,48.567,1.8350938999096358
140.783,-37.733,1.9357321046483966
-54.112,-31.391,2.0275160495439155
78.35,56.35,1.8233231133284078
100.783,18.808,1.6021999984883462
15.823,57.526,1.866793467096545
-88.333,49.15,1.809705078965791
-97.464,29.529,1.5740130652569584
-99.968,37.769,1.851859415018942
-121.003,39.224,2.095345924895185
-16.774,32.698,1.8124487076725817
138.4,34.983,1.7028458741003814
92.0,24.317,1.5350786363979991
63.6,39.083,2.1564922841186993
78.833,14.483,1.5992235107180972
83.167,70.083,1.875639087380224
27.217,67.017,2.085431725593769
62.35,35.283,2.029004233312542
27.45,46.85,1.8707364619278932
139.067,36.4,1.6536416007798649
48.283,33.433,2.11748267443113
-109.15,62.7,2.0335152882774916
27.917,45.2,1.8785699534485076
46.1,31.717,1.9387774934481081
132.919,34.436,1.6300550304152484
39.133,58.483,1.8003972664611276
133.233,35.55,1.7125414196311037
38.3,57.5,1.833576091776611
-88.584,15.731,1.608657240039962
40.083,44.617,1.7382588640854515
-118.334,33.923,1.8383913407743926
12.65,47.383,1.9360180060412175
11.233,64.85,1.8816285752667739
-6.083,4.95,1.652369536079353
44.117,50.367,1.8431598262723579
-70.304,43.642,1.790040028779051
42.85,45.35,1.760732949033831
113.967,70.133,1.8863290499376908
-49.733,-29.333,1.7095272908241217
108.083,12.683,1.5943532343355695
7.217,60.717,1.9940571313897029
10.517,56.1,1.707711687389867
58.217,57.35,2.0243195896184605
-85.983,13.083,1.6402092086123634
30.676,46.427,1.9483427241704883
-92.856,48.016,1.9022064192876236
-110.7,38.417,2.114691474669915
7.133,46.483,1.8814102159166817
40.65,55.6,2.0315701026040394
24.847,67.701,2.1014956531109688
-111.783,34.85,2.1513703601661254
89.983,26.017,1.4967448411893085
37.867,-46.883,2.0340898683675017
-170.222,57.155,2.169733793281543
-38.35,-5.133,1.7751250727237993
-5.317,50.217,1.819996888353918
77.133,44.017,1.8813431057429573
-111.467,52.583,1.8492775232626237
-4.05,39.883,2.033131493877757
128.833,32.666,1.5281189308572376
131.737,33.479,1.601616777091171
8.88,46.17,1.7426951504187127
15.347,44.108,1.8603105566783251
-102.571,50.368,1.9397155451629733
4.867,59.3,1.779272006075371
-7.283,15.167,1.7615404806031276
14.45,50.0,1.8449975002564312
-80.7,32.217,1.602596187652137
22.25,52.181,1.744545695760316
84.517,49.2,1.922601472205482
-97.567,30.395,1.61197711858824
13.85,62.75,2.0382145735524593
-84.913,45.426,1.686046814385307
5.917,50.483,1.8624557877042744
76.967,31.717,1.9062425322764862
92.15,58.45,1.7246803552567473
148.95,-32.567,1.9945133625757387
19.4,51.717,1.798930041273003
-57.833,-13.783,2.364360358020683
-126.75,52.383,1.9499098965431783
-106.266,23.161,1.659223378167726
7.8,44.25,1.730975576393146
-39.3,-7.317,1.6483407981398401
10.45,59.317,1.7907421824871779
-4.331,11.16,1.7133079198129768
-73.086,-39.65,1.8353019980768006
-52.85,68.7,1.980739052781271
-112.146,37.706,2.242085767377353
-120.4,42.167,2.2401950336105587
72.517,70.167,1.86347844074803
6.367,59.65,1.9670472056759873
-80.617,51.283,1.8304035165446586
-89.667,44.783,1.8396124977901338
29.259,-1.677,1.7586665110625381
-123.93,46.973,1.907513421846851
29.98,-26.496,2.2275292429147786
4.342,51.449,1.7939651155815066
-92.839,47.386,1.8699325744114308
121.552,25.069,1.612548081044515
-86.201,42.768,1.60701194072198
133.067,35.45,1.7105269340837324
8.417,58.6,1.8285150127780743
-64.15,-13.333,1.7119009347218737
-100.408,45.546,1.7935704337358076
-88.031,43.109,1.7582865241906855
118.333,63.283,1.8356866138253485
120.217,23.0,1.6399955330606943
-120.648,38.146,1.8968513675552843
23.3,46.533,1.7831592439593678
15.183,45.8,1.8482110222921082
99.867,14.3,1.636001122871396
-85.84,41.275,1.67414848508147
23.95,47.733,1.8214716754666052
64.083,45.5,2.133154934755664
-80.099,26.685,1.6367728270882849
136.15,-22.95,2.271981537322214
89.283,59.433,1.9357773168355605
16.966,52.332,1.766252198469829
-145.451,60.489,1.9983938659968739
-81.694,30.495,1.6193338951617546
100.783,22.0,1.6528983732541256
150.7,60.6,2.0148307152483564
18.35,39.817,1.807747464682763
106.633,20.8,1.5096502419982611
-65.105,-26.841,1.991878806189064
25.95,46.983,1.966912951457716
-92.498,47.424,1.8154843697457281
80.033,55.85,1.8501595069641115
48.5,29.983,1.9420033316828134
-73.917,45.417,1.873147003447925
-102.317,19.983,1.8063121241378344
13.615,45.473,1.7752282660342447
90.633,26.183,1.472649477499094
-64.833,47.8,1.851083722212118
-22.6,63.967,1.9049817274922527
106.133,30.75,1.5670603639211047
44.05,43.75,1.9641992434623876
130.451,33.586,1.580209258954558
26.883,-31.917,2.4332581602028953
30.733,28.083,1.8154973030167991
-123.167,49.783,1.79235188072637
16.533,68.8,2.023224009407055
16.1,43.05,1.9055690208359592
-2.956,35.28,1.9448325217701614
34.8,31.25,1.7754585180707605
77.633,14.583,1.6974473933037055
-104.867,41.133,2.069793883640174
22.971,40.52,1.8256881221410484
-3.5,53.25,1.8323262679339056
-108.082,44.517,2.095858008272865
14.26,50.101,1.8315135919884853
109.1,21.483,1.6055455970098895
29.983,-1.25,1.7565827324963716
0.591,44.175,1.7716256095650353
-54.217,-32.338,2.0574353896240383
-109.061,35.658,2.260787793846491
41.867,48.35,1.884365556855519
102.05,53.933,1.863254135169502
26.617,51.283,1.850510717702881
25.6,46.083,1.9147631556111038
-56.117,-15.653,1.7430884572000935
29.95,57.817,1.756836719459265
139.267,-35.117,1.9153341171192688
73.783,43.7,2.057181691907294
137.703,34.75,1.680080544735103
-9.417,51.467,1.8393818294032873
50.047,36.24,1.951118638170978
123.817,-17.583,2.1281668574587
138.7,-18.75,2.2134526401328407
-101.8,39.767,1.9449195548055795
22.45,70.6,1.9117675454545455
13.523,52.38,1.8388546900270928
20.35,-28.6,2.227018488730584
79.917,8.983,1.6234182987969445
90.35,49.6,2.1193448569773876
-111.917,54.133,1.8263729934373585
15.786,4.222,1.6285479120973632
16.167,63.15,1.9696110919634189
46.017,46.367,2.063450009496073
-86.65,46.417,1.8949592484144415
-69.313,-51.609,2.1822564203180557
-88.744,32.335,1.5924926159198178
70.117,42.233,2.090585393751188
20.241,49.074,1.8018366671527764
95.783,49.65,2.0733176330760568
8.877,36.98,1.6897572272344543
-4.978,33.927,1.8669455097507663
-106.474,42.898,2.1510579720180694
14.133,48.05,1.8225915690788321
9.633,46.35,1.8128052171007853
93.283,56.5,1.7256646782604168
-5.366,6.903,1.5869668188197803
11.333,54.833,1.7227246750065095
26.97,45.21,1.9289371089630964
-94.3,36.283,1.7064111711686163
-108.533,54.133,1.8609862365133978
23.083,-34.05,2.004080863937177
-106.969,44.769,1.9874429466426422
44.55,41.45,1.834898203737235
115.5,40.417,1.8560935200200932
-87.669,39.7,1.5656321545195055
-124.555,47.938,1.883283762316018
139.411,35.842,1.6293943620682896
35.488,33.821,1.665119602431826
-106.9,34.067,2.174056726189225
-94.131,46.405,1.9107547100642794
-4.398,31.948,2.078569653060949
8.7,36.133,1.8967854334360699
31.4,-29.15,1.9769146244465339
35.767,50.8,1.8836381834600076
90.233,60.25,1.9156459485865858
-70.672,42.098,1.5951075000000001
116.067,24.283,1.669521475546118
146.0,-17.6,1.7430826655748577
113.517,38.95,1.9204302008759595
58.596,51.073,2.01570748630452
-92.483,44.017,1.819352232683713
-50.833,-24.4,1.7692489216893699
7.833,46.2,1.9748815249605212
16.933,40.768,1.9215846039461946
33.5,35.15,1.9257431417961457
131.449,31.877,1.5486443524857454
-74.231,11.12,1.6133736649908843
114.0,41.9,2.0915109020469815
104.783,17.433,1.5851476226461259
150.15,-35.9,2.06445868922981
-66.75,-14.867,1.6949638570814434
